,activityobjectid,activitycodetypeobjectid,activitycodeobjectid,projectobjectid,activitycodedescription,activitycodetypename,activitycodetypescope,activitycodevalue,activityid,activityname,issecurecode,lastupdateuser,lastupdatedate,createuser,createdate
6079,113489,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,FP-Cx-10,Fire Protection - Commissioning,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.523000000
6080,113489,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,FP-Cx-10,Fire Protection - Commissioning,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.523000000
6081,113489,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,FP-Cx-10,Fire Protection - Commissioning,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.527000000
6082,113489,2295,13354,4829,Sub-Contractor Supply & Install,G35 - Sub-Contractor Mode,AS_Global,SSI,FP-Cx-10,Fire Protection - Commissioning,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.527000000
6083,113489,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,FP-Cx-10,Fire Protection - Commissioning,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.530000000
6084,113489,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,FP-Cx-10,Fire Protection - Commissioning,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.530000000
6085,113573,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.653000000
6086,113573,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.653000000
6087,113573,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.657000000
6088,113573,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.657000000
6089,113573,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.660000000
6090,113573,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.660000000
6091,113573,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.660000000
6092,113573,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.663000000
6093,113573,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.663000000
6094,113573,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.667000000
6095,113573,2295,13355,4829,Not applicable,G35 - Sub-Contractor Mode,AS_Global,N/A,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.667000000
6096,113573,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.670000000
6097,113573,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.670000000
6098,113573,2301,13400,4829,Additional Tanks,Package,AS_Project,TNK,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:53.670000000
6099,113573,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:30.940000000
6100,113573,11778,33641,4829,Not applicable,G16 - Discipline,AS_Global,N/A,AG-P-065,Agitators - PO Awarded and Signed by OCP,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 12:56:35.190000000
6101,113574,2274,13282,4829,Phase 4 - Design,G02 - JSTEPS,AS_Global,P4,AG-P-055,Agitators - LOI Issued,N,Admin,2023-06-04 15:40:20.970000000,Admin,2019-03-18 10:55:53.673000000
6102,113662,2296,13356,4829,Drawing,G36 - Project Document Types,AS_Global,DRW,XF-D-15,TSF - Release Structural IFCs   (after Bureau Control Approval),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.273000000
6103,113662,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,XF-D-15,TSF - Release Structural IFCs   (after Bureau Control Approval),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.273000000
6104,113662,2300,13377,4829,Terminal Station,Zone,AS_Project,4.TS,XF-D-15,TSF - Release Structural IFCs   (after Bureau Control Approval),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.273000000
6105,113662,2301,13380,4829,Transfer Line,Package,AS_Project,TFR,XF-D-15,TSF - Release Structural IFCs   (after Bureau Control Approval),N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.277000000
6106,113662,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,XF-D-15,TSF - Release Structural IFCs   (after Bureau Control Approval),N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:32.483000000
6107,113662,11778,33629,4829,STRUCTURAL,G16 - Discipline,AS_Global,ST,XF-D-15,TSF - Release Structural IFCs   (after Bureau Control Approval),N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 12:49:54.970000000
6108,113663,2274,13282,4829,Phase 4 - Design,G02 - JSTEPS,AS_Global,P4,XF-D-05,TSF - Issue Mechanical Arrangement Dwgs IFC,N,Admin,2023-06-04 15:40:21.367000000,Admin,2019-03-18 10:56:00.277000000
6109,113663,2275,13286,4829,PMC - Project Management Contract,G05 - Contract Type,AS_Global,1,XF-D-05,TSF - Issue Mechanical Arrangement Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.280000000
6110,113663,2276,13287,4829,JESA Morocco,G07 - Location,AS_Global,1,XF-D-05,TSF - Issue Mechanical Arrangement Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.280000000
6111,113663,2277,13288,4829,Flexibility,G08 - Project Gender,AS_Global,B,XF-D-05,TSF - Issue Mechanical Arrangement Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.280000000
6112,113663,2278,13291,4829,Not applicable,G10 - OCP Field - Milestones,AS_Global,N/A,XF-D-05,TSF - Issue Mechanical Arrangement Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.283000000
6113,113663,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,XF-D-05,TSF - Issue Mechanical Arrangement Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.283000000
6114,113663,2280,13299,4829,STROC,G12 - Supplier / Subs,AS_Global,STC,XF-D-05,TSF - Issue Mechanical Arrangement Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.287000000
6115,113663,2281,13310,4829,Not applicable,G14 - Equipment Type,AS_Global,N/A,XF-D-05,TSF - Issue Mechanical Arrangement Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.287000000
6116,113663,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,XF-D-05,TSF - Issue Mechanical Arrangement Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.290000000
6117,113663,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,XF-D-05,TSF - Issue Mechanical Arrangement Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.290000000
6118,113663,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,XF-D-05,TSF - Issue Mechanical Arrangement Dwgs IFC,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:00.293000000
6119,113822,2278,13291,4829,Not applicable,G10 - OCP Field - Milestones,AS_Global,N/A,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.283000000
6120,113822,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.283000000
6121,113822,2280,13297,4829,DLM,G12 - Supplier / Subs,AS_Global,DLM,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.287000000
6122,113822,2281,13312,4829,MEVS - Vessels,G14 - Equipment Type,AS_Global,JL000,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.287000000
6123,113822,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.290000000
6124,113822,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.290000000
6125,113822,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.293000000
6126,113822,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.293000000
6127,113822,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.297000000
6128,113822,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.297000000
6129,113822,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.300000000
6130,113822,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.300000000
6131,113822,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.300000000
6132,113822,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.303000000
6133,113822,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.303000000
6134,113822,2294,13352,4829,Not applicable,G33 - Pipe Size,AS_Global,N/A,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.307000000
6135,113822,2295,13354,4829,Sub-Contractor Supply & Install,G35 - Sub-Contractor Mode,AS_Global,SSI,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.307000000
6136,113822,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,ST-C-44b,Slurry Tks BA - Tks Hydrotesting,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:12.307000000
6137,113489,2301,13384,4829,Fire Protection,Package,AS_Project,FPR,FP-Cx-10,Fire Protection - Commissioning,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.530000000
6138,113489,5262,16985,4829,Sub-Contractor Schedule,G38 - Sub-Contractor or Vendor schedule,AS_Global,SUB,FP-Cx-10,Fire Protection - Commissioning,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 16:53:29.540000000
6139,113489,11778,33633,4829,FIRE PROTECTION - SID,G16 - Discipline,AS_Global,FP,FP-Cx-10,Fire Protection - Commissioning,N,Goudiabys,2022-10-26 19:03:08.510000000,Goudiabys,2019-12-03 13:07:52.327000000
6140,113490,2274,13283,4829,Phase 6 - Commission & Handover,G02 - JSTEPS,AS_Global,P6,FP-Cx-20,SOP - Fire Protection,N,Admin,2023-06-04 15:40:21.900000000,Admin,2019-03-18 10:55:47.533000000
6141,113490,2275,13286,4829,PMC - Project Management Contract,G05 - Contract Type,AS_Global,1,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.533000000
6142,113490,2276,13287,4829,JESA Morocco,G07 - Location,AS_Global,1,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.537000000
6143,113490,2277,13288,4829,Flexibility,G08 - Project Gender,AS_Global,B,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.537000000
6144,113490,2278,13365,4829,MM - Start of Operation,G10 - OCP Field - Milestones,AS_Global,SOP,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.537000000
6145,113490,2279,13293,4829,ISBL & OSBL Common,G11 - Battery Limit,AS_Global,C0,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.540000000
6146,113490,2280,13305,4829,CIM EQUIPEMENT,G12 - Supplier / Subs,AS_Global,CIM,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.540000000
6147,113490,2281,13310,4829,Not applicable,G14 - Equipment Type,AS_Global,N/A,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.540000000
6148,113490,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.543000000
6149,113490,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.547000000
6150,113490,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.547000000
6151,113490,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.550000000
6152,113490,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.550000000
6153,113490,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.550000000
6154,113490,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,FP-Cx-20,SOP - Fire Protection,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:55:47.553000000
6155,113781,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.360000000
6156,113781,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.363000000
6157,113781,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.363000000
6158,113781,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.367000000
6159,113781,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.367000000
6160,113781,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.370000000
6161,113781,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.370000000
6162,113781,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.370000000
6163,113781,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.373000000
6164,113781,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.373000000
6165,113781,2294,13351,4829,Large Bore 2 > [ 50 mm  > ],G33 - Pipe Size,AS_Global,LB,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.377000000
6166,113781,2295,13354,4829,Sub-Contractor Supply & Install,G35 - Sub-Contractor Mode,AS_Global,SSI,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.377000000
6167,113781,2296,13358,4829,Not applicable,G36 - Project Document Types,AS_Global,N/A,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.377000000
6168,113781,2297,13361,4829,Not applicable,G37 - IPCS Level 2 (Optional),AS_Global,N/A,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.380000000
6169,113781,2300,13377,4829,Terminal Station,Zone,AS_Project,4.TS,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.380000000
6170,113781,2301,13400,4829,Additional Tanks,Package,AS_Project,TNK,ST-C-54,Slurry Tks TS - Install Pipe at Tks Discharge Tie-in Point,N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:09.380000000
6171,113743,2282,13315,4829,Not applicable,G15 - Cx Systems,AS_Global,N/A,AG-P-075,Agitators - VD / Ex-Works / Deliver on Site   [ Total of Six (6) ],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:06.600000000
6172,113743,2284,13327,4829,Initial Scope,G17 - Change Mgmt,AS_Global,INS,AG-P-075,Agitators - VD / Ex-Works / Deliver on Site   [ Total of Six (6) ],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:06.600000000
6173,113743,2285,13328,4829,Not applicable,G18 - Early Warning,AS_Global,N/A,AG-P-075,Agitators - VD / Ex-Works / Deliver on Site   [ Total of Six (6) ],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:06.603000000
6174,113743,2286,13331,4829,Not applicable,G18a - Warning Activity Identifier,AS_Global,N/A,AG-P-075,Agitators - VD / Ex-Works / Deliver on Site   [ Total of Six (6) ],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:06.603000000
6175,113743,2287,13333,4829,1st Re-Baseline Activity,G19 - Baseline Rev,AS_Global,BL1,AG-P-075,Agitators - VD / Ex-Works / Deliver on Site   [ Total of Six (6) ],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:06.607000000
6176,113743,2288,13334,4829,Not applicable,G22 - Interface Links Projects,AS_Global,N/A,AG-P-075,Agitators - VD / Ex-Works / Deliver on Site   [ Total of Six (6) ],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:06.607000000
6177,113743,2289,13337,4829,Not applicable,G27 - Cx Phase,AS_Global,N/A,AG-P-075,Agitators - VD / Ex-Works / Deliver on Site   [ Total of Six (6) ],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:06.610000000
6178,113743,2290,13340,4829,Not applicable,G28 - Fab Work Location,AS_Global,N/A,AG-P-075,Agitators - VD / Ex-Works / Deliver on Site   [ Total of Six (6) ],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:06.610000000
6179,113743,2291,13344,4829,Not applicable,G29 - Interface Among Subs / Handover,AS_Global,N/A,AG-P-075,Agitators - VD / Ex-Works / Deliver on Site   [ Total of Six (6) ],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:06.610000000
6180,113743,2292,13349,4829,Not applicable,G30 - Milestone Payments,AS_Global,N/A,AG-P-075,Agitators - VD / Ex-Works / Deliver on Site   [ Total of Six (6) ],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:06.613000000
6181,113743,2293,13350,4829,Not applicable,G31 - Procurement Priority,AS_Global,N/A,AG-P-075,Agitators - VD / Ex-Works / Deliver on Site   [ Total of Six (6) ],N,Admin,2022-10-26 19:03:08.510000000,Admin,2019-03-18 10:56:06.613000000
