,Id,objectid,projectobjectid,wbsobjectid,wbsname,status,name,baselinestartdate,baselinefinishdate,startdate,finishdate,baselineduration,remainingduration,atcompletionduration,schedulepercentcomplete,primaryresourceobjectid,plannedlaborunits,actuallaborunits,floatpath,floatpathorder,totalfloat,unitspercentcomplete,type,actualstartdate,actualfinishdate,earlystartdate,earlyfinishdate,latestartdate,latefinishdate,calendarname,freefloat
292,XF-F-05,113707,4829,27822,PRC- Slurry Transfert - DWS to local Tanks,Completed,TSF - Pipe Supports Material & Fabrication,2018-10-12 00:00:00,2018-10-29 00:00:00,2018-10-12 00:00:00,2018-10-29 00:00:00,88.0000000000,.000000,88.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-10-12 00:00:00,2018-10-29 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 3 and 4,
293,XF-F-5,113708,4829,27822,PRC- Slurry Transfert - DWS to local Tanks,Completed,TSF - Pipe Lining Materials,2018-11-09 00:00:00,2019-12-31 12:24:00,2018-11-09 00:00:00,2019-12-31 12:24:00,2260.4000000000,.000000,2260.4000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-11-09 00:00:00,2019-12-31 12:24:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-27 11:48:00,2021-05-27 11:48:00,COVID-19 3 and 4,
294,XF-F-15,113709,4829,27822,PRC- Slurry Transfert - DWS to local Tanks,Completed,TSF - Manual Valves & Instruments (Valvtech) + GASKETS,2019-08-01 00:00:00,2019-09-30 00:00:00,2019-08-01 00:00:00,2019-09-30 00:00:00,296.0000000000,.000000,296.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-08-01 00:00:00,2019-09-30 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 3 and 4,
295,XF-F-25,113710,4829,27822,PRC- Slurry Transfert - DWS to local Tanks,Completed,TSF - Purchase piping materials (TCMaroc),2018-06-18 00:00:00,2018-11-29 00:00:00,2018-06-18 00:00:00,2018-11-29 00:00:00,872.0000000000,.000000,872.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-06-18 00:00:00,2018-11-29 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 3 and 4,
296,A1000,113711,4829,27866,CONS- Potential delay,Completed,TSF DELAY - Request OCP's Financial Support for Procurement,2018-02-08 08:00:00,2018-05-16 00:00:00,2018-02-08 08:00:00,2018-05-16 00:00:00,544.0000000000,.000000,544.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-02-08 08:00:00,2018-05-16 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 3 and 4,
297,SV-P-340,113712,4829,27865,PRC- Slurry Valves,Completed,Slurry Valves N - Delivery Slurry Valves by FLOWROX,2019-10-18 00:00:00,2019-10-18 00:00:00,2019-10-18 00:00:00,2019-10-18 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2019-10-18 00:00:00,2019-10-18 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-12 11:48:00,2021-05-12 11:48:00,COVID-19 3 and 4,
298,SV-P-350,113713,4829,27865,PRC- Slurry Valves,Completed,Slurry Valves N - Fabrication & Dellivery  FLOWROX,2018-07-04 00:00:00,2019-08-29 08:00:00,2018-07-04 00:00:00,2019-08-29 08:00:00,2248.0000000000,.000000,2248.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-07-04 00:00:00,2019-08-29 08:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-12 11:48:00,2021-05-12 11:48:00,COVID-19 3 and 4,
299,SP-P-075,113714,4829,27885,PRC- Pumps,Completed,Slurry Pumps - VD / Ex-Works / Deliver at port,2017-03-27 08:00:00,2018-03-13 00:00:00,2017-03-27 08:00:00,2018-03-13 00:00:00,1928.0000000000,.000000,1928.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-03-27 08:00:00,2018-03-13 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-27 11:48:00,2021-05-27 11:48:00,COVID-19 3 and 4,
300,SP-P-080,113715,4829,27885,PRC- Pumps,Completed,Slurry Pumps - Pumps on Site,2018-03-21 00:00:00,2018-03-21 00:00:00,2018-03-21 00:00:00,2018-03-21 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2018-03-21 00:00:00,2018-03-21 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-27 11:48:00,2021-05-27 11:48:00,COVID-19 3 and 4,
301,SP-P-100,113716,4829,27885,PRC- Pumps,Completed,Slurry Pumps - Vendor to Provide Dwgs & Calculations to JESA,2017-04-12 13:00:00,2017-07-03 00:00:00,2017-04-12 13:00:00,2017-07-03 00:00:00,435.0000000000,.000000,435.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-04-12 13:00:00,2017-07-03 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-25 11:48:00,2021-05-25 11:48:00,COVID-19 3 and 4,
302,SP-P-085,113717,4829,27885,PRC- Pumps,Completed,Slurry Pumps - Port Clearance,2018-03-13 00:00:00,2018-03-21 16:00:00,2018-03-13 00:00:00,2018-03-21 16:00:00,56.0000000000,.000000,56.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-03-13 00:00:00,2018-03-21 16:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-27 11:48:00,2021-05-27 11:48:00,COVID-19 3 and 4,
303,XF-C-435,113718,4829,27867,PRC- E&I (Planning not approved),In Progress,E&I TSF - Placing Order for Instruments,2019-06-14 00:00:00,2022-08-31 16:00:00,2019-06-14 00:00:00,2023-12-29 16:00:00,6120.0000000000,8.000000,8816.0000000000,100.0000000000,,.000000,.000000,,,-5171.000000,.0000000000,Task Dependent,2019-06-14 00:00:00,,2023-12-29 08:00:00,2023-12-29 16:00:00,2021-06-09 13:00:00,2021-06-10 13:00:00,COVID-19 3 and 4,
304,XF-C-445,113719,4829,27867,PRC- E&I (Planning not approved),Not Started,E&I TSF - Instruments Fabrication Ex-Works,2022-09-01 08:00:00,2022-09-01 16:00:00,2024-01-02 08:00:00,2024-01-02 16:00:00,8.0000000000,8.000000,8.0000000000,100.0000000000,,.000000,.000000,,,-5171.000000,.0000000000,Task Dependent,,,2024-01-02 08:00:00,2024-01-02 16:00:00,2021-06-10 13:00:00,2021-06-11 13:00:00,COVID-19 3 and 4,
305,XF-C-465,113720,4829,27867,PRC- E&I (Planning not approved),Not Started,E&I TSF N- Approval of Datasheet Cables,2022-08-31 08:00:00,2022-08-31 08:00:00,2023-12-29 08:00:00,2023-12-29 08:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-5179.000000,.0000000000,Start Milestone,,,2023-12-29 08:00:00,2023-12-29 08:00:00,2021-06-08 13:00:00,2021-06-08 13:00:00,COVID-19 3 and 4,
306,XF-C-475,113721,4829,27867,PRC- E&I (Planning not approved),Not Started,E&I TSF - Placing Order for Cables,2022-08-31 08:00:00,2022-09-01 16:00:00,2023-12-29 08:00:00,2024-01-02 16:00:00,16.0000000000,16.000000,16.0000000000,100.0000000000,,.000000,.000000,,,-5179.000000,.0000000000,Task Dependent,,,2023-12-29 08:00:00,2024-01-02 16:00:00,2021-06-08 13:00:00,2021-06-10 13:00:00,COVID-19 3 and 4,
307,XF-C-485,113722,4829,27867,PRC- E&I (Planning not approved),Not Started,E&I TSF -  Cables Delivery,2022-09-02 08:00:00,2022-09-02 16:00:00,2024-01-03 08:00:00,2024-01-03 16:00:00,8.0000000000,8.000000,8.0000000000,100.0000000000,,.000000,.000000,,,-5179.000000,.0000000000,Task Dependent,,,2024-01-03 08:00:00,2024-01-03 16:00:00,2021-06-10 13:00:00,2021-06-11 13:00:00,COVID-19 3 and 4,
308,XF-C-375,113723,4829,27867,PRC- E&I (Planning not approved),Completed,E&I TSF N- Approval of Datasheet  MCC,2019-05-27 00:00:00,2019-05-27 00:00:00,2019-05-27 00:00:00,2019-05-27 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Start Milestone,2019-05-27 00:00:00,2019-05-27 00:00:00,2023-12-29 08:00:00,2023-12-29 08:00:00,2021-06-09 13:00:00,2021-06-09 13:00:00,COVID-19 3 and 4,
309,XF-C-315,113724,4829,27867,PRC- E&I (Planning not approved),Completed,E&I TSF N- Placing order for MCC,2019-05-29 00:00:00,2019-06-28 00:00:00,2019-05-29 00:00:00,2019-06-28 00:00:00,160.0000000000,.000000,160.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-05-29 00:00:00,2019-06-28 00:00:00,2023-12-29 08:00:00,2023-12-29 08:00:00,2021-06-09 13:00:00,2021-06-09 13:00:00,COVID-19 3 and 4,
310,XF-C-325,113725,4829,27867,PRC- E&I (Planning not approved),Completed,E&I TSF N- MCC Fabrication Ex-Works,2019-12-31 08:00:00,2020-01-07 16:00:00,2019-12-31 08:00:00,2020-01-07 16:00:00,40.0000000000,.000000,40.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-12-31 08:00:00,2020-01-07 16:00:00,2023-12-29 08:00:00,2023-12-29 08:00:00,2021-06-16 13:00:00,2021-06-16 13:00:00,COVID-19 3 and 4,
311,XF-C-335,113726,4829,27867,PRC- E&I (Planning not approved),Completed,E&I TSF N- MCC on site,2020-01-09 00:00:00,2020-01-09 00:00:00,2020-01-09 00:00:00,2020-01-09 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2020-01-09 00:00:00,2020-01-09 00:00:00,2023-12-29 08:00:00,2023-12-29 08:00:00,2021-06-16 13:00:00,2021-06-16 13:00:00,COVID-19 3 and 4,
312,XF-C-075,113727,4829,27867,PRC- E&I (Planning not approved),Completed,E&I TSF - VFDs Fabrication Ex-Works,2018-11-14 00:00:00,2019-11-06 00:00:00,2018-11-14 00:00:00,2019-11-06 00:00:00,1944.0000000000,.000000,1944.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-11-14 00:00:00,2019-11-06 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
313,XF-C-085,113728,4829,27867,PRC- E&I (Planning not approved),Completed,E&I TSF - VFDs on site,2019-11-07 00:00:00,2019-11-07 00:00:00,2019-11-07 00:00:00,2019-11-07 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2019-11-07 00:00:00,2019-11-07 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2022-03-08 08:00:00,2022-03-08 08:00:00,COVID-19 3 and 4,
314,XF-C-405,113729,4829,27867,PRC- E&I (Planning not approved),Completed,E&I TSF - Approval of Datasheet VFDs,2018-10-29 00:00:00,2018-10-29 00:00:00,2018-10-29 00:00:00,2018-10-29 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Start Milestone,2018-10-29 00:00:00,2018-10-29 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
315,XF-C-415,113730,4829,27867,PRC- E&I (Planning not approved),Completed,E&I TSF - Placing Order for VFDs,2018-10-30 00:00:00,2018-11-13 00:00:00,2018-10-30 00:00:00,2018-11-13 00:00:00,72.0000000000,.000000,72.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-10-30 00:00:00,2018-11-13 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-05-28 11:48:00,2021-05-28 11:48:00,COVID-19 3 and 4,
316,XF-C-425,113731,4829,27867,PRC- E&I (Planning not approved),Completed,E&I TSF - Approval of Datasheet Instruments,2019-11-13 00:00:00,2019-11-13 00:00:00,2019-11-13 00:00:00,2019-11-13 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Start Milestone,2019-11-13 00:00:00,2019-11-13 00:00:00,2023-12-29 08:00:00,2023-12-29 08:00:00,2021-06-09 13:00:00,2021-06-09 13:00:00,COVID-19 3 and 4,
317,XF-C-39,113732,4829,27845,PRC- Pipe Loop for Flash Water,Completed,"Loop - Fabricate 36"" Loop Pipe",2017-10-11 00:00:00,2017-11-28 16:30:00,2017-10-11 00:00:00,2017-11-28 16:30:00,272.0000000000,.000000,272.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-10-11 00:00:00,2017-11-28 16:30:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 3 and 4,
318,XF-C-09,113733,4829,27845,PRC- Pipe Loop for Flash Water,Completed,"Loop - Provide 36"" Loop Pipe by Client",2017-10-02 00:00:00,2017-10-03 00:00:00,2017-10-02 00:00:00,2017-10-03 00:00:00,8.0000000000,.000000,8.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-10-02 00:00:00,2017-10-03 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 3 and 4,
319,XF-C-08,113734,4829,27845,PRC- Pipe Loop for Flash Water,Completed,Loop - Material & Fabrication Structural Steel Support for Loop,2017-11-13 08:00:00,2017-12-26 00:00:00,2017-11-13 08:00:00,2017-12-26 00:00:00,240.0000000000,.000000,240.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-11-13 08:00:00,2017-12-26 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 3 and 4,
320,XF-C-12,113735,4829,27845,PRC- Pipe Loop for Flash Water,Completed,Loop - Pipe on Site,2017-11-28 16:30:00,2017-11-28 16:30:00,2017-11-28 16:30:00,2017-11-28 16:30:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-11-28 16:30:00,2017-11-28 16:30:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 3 and 4,
321,XF-C-10,113736,4829,27845,PRC- Pipe Loop for Flash Water,Completed,Loop - Structure on Site,2017-12-26 00:00:00,2017-12-26 00:00:00,2017-12-26 00:00:00,2017-12-26 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-12-26 00:00:00,2017-12-26 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 3 and 4,
322,XF-C-11,113737,4829,27845,PRC- Pipe Loop for Flash Water,Completed,Loop - Instruments on Site,2017-11-24 16:00:00,2017-11-24 16:00:00,2017-11-24 16:00:00,2017-11-24 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2017-11-24 16:00:00,2017-11-24 16:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 3 and 4,
323,AC-F-460,113738,4829,27870,PRC- Structure Access Upgrades,Completed,Access Upgrade - Fabrication & Deliver on Site,2018-01-15 00:00:00,2019-02-28 00:00:00,2018-01-15 00:00:00,2019-02-28 00:00:00,2232.0000000000,.000000,2232.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-01-15 00:00:00,2019-02-28 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2022-02-10 08:00:00,2022-02-10 08:00:00,COVID-19 3 and 4,
324,VDS-P-310,113739,4829,27868,PRC- VDS (Video Surveillance System),In Progress,VDS - VD / Ex-Works / Deliver on Site,2018-06-25 00:00:00,2022-09-12 08:48:00,2018-06-25 00:00:00,2024-01-12 08:48:00,8096.8000000000,12.000000,10792.8000000000,100.0000000000,,.000000,.000000,,,-3792.800000,.0000000000,Task Dependent,2018-06-25 00:00:00,,2024-01-09 12:48:00,2024-01-12 08:48:00,2022-02-25 12:00:00,2022-02-28 16:00:00,COVID-19 3 and 4,
325,FP-F-310,113740,4829,27850,PRC- Fire Protection,Completed,FP - VD / Ex-Works / Deliver on Site,2017-12-14 00:00:00,2018-10-26 00:00:00,2017-12-14 00:00:00,2018-10-26 00:00:00,1712.0000000000,.000000,1712.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2017-12-14 00:00:00,2018-10-26 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2022-02-15 08:00:00,2022-02-15 08:00:00,COVID-19 3 and 4,
326,AG-P-105,113741,4829,27888,PRC- Agitators,Completed,Agitators - Vendor to Provide Final Loads & Dwgs,2019-11-29 00:00:00,2020-05-05 00:00:00,2019-11-29 00:00:00,2020-05-05 00:00:00,748.0000000000,.000000,748.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-11-29 00:00:00,2020-05-05 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 3 and 4,
327,AG-P-115,113742,4829,27888,PRC- Agitators,Completed,Agitators - Vendor Dwgs Approved,2020-05-05 00:00:00,2020-05-05 00:00:00,2020-05-05 00:00:00,2020-05-05 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2020-05-05 00:00:00,2020-05-05 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-08-26 13:00:00,2021-08-26 13:00:00,COVID-19 3 and 4,
328,AG-P-075,113743,4829,27888,PRC- Agitators,Completed,Agitators - VD / Ex-Works / Deliver on Site   [ Total of Six (6) ],2019-11-29 00:00:00,2021-06-04 00:00:00,2019-11-29 00:00:00,2021-06-04 00:00:00,2720.0000000000,.000000,2720.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-11-29 00:00:00,2021-06-04 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-11-12 14:00:00,2021-11-12 14:00:00,COVID-19 3 and 4,
329,AG-P-080,113744,4829,27888,PRC- Agitators,Completed,Agitators - Agitators on Site,2021-06-04 00:00:00,2021-06-04 00:00:00,2021-06-04 00:00:00,2021-06-04 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2021-06-04 00:00:00,2021-06-04 00:00:00,2023-12-29 00:00:00,2023-12-29 00:00:00,2021-11-12 14:00:00,2021-11-12 14:00:00,COVID-19 3 and 4,
330,SV-P-310,113745,4829,27853,PRC- Slurry Valves,In Progress,Slurry Valves - VD / Ex-Works / Deliver on Site,2018-08-31 08:00:00,2022-08-31 08:00:00,2018-08-31 08:00:00,2023-12-29 08:00:00,7688.0000000000,.000000,10384.0000000000,100.0000000000,,.000000,.000000,,,-4368.000000,.0000000000,Task Dependent,2018-08-31 08:00:00,,2023-12-29 08:00:00,2023-12-29 08:00:00,2021-11-04 16:00:00,2021-11-04 16:00:00,COVID-19 3 and 4,
331,SV-P-320,113746,4829,27853,PRC- Slurry Valves,Not Started,Slurry Valves - SV on Site,2022-08-31 08:00:00,2022-08-31 08:00:00,2023-12-29 08:00:00,2023-12-29 08:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-4368.000000,.0000000000,Finish Milestone,,,2023-12-29 08:00:00,2023-12-29 08:00:00,2021-11-04 16:00:00,2021-11-04 16:00:00,COVID-19 3 and 4,
332,ST-C-32a,113747,4829,27915,Tanks - Head Station,Not Started,Slurry Tks HS - Piping Material & Spool Fabrication,2022-09-29 08:00:00,2022-10-26 16:00:00,2024-01-24 08:00:00,2024-02-29 16:00:00,160.0000000000,216.000000,216.0000000000,100.0000000000,,.000000,.000000,,,-4428.000000,.0000000000,Task Dependent,,,2024-01-24 08:00:00,2024-02-29 16:00:00,2021-11-17 12:00:00,2021-12-27 12:00:00,COVID-19 3 and 4,
333,ST-C-26a,113748,4829,27915,Tanks - Head Station,Completed,Slurry Tks HS - Steel Plates Received at Vendor's Shop,2018-12-21 00:00:00,2018-12-21 00:00:00,2018-12-21 00:00:00,2018-12-21 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2018-12-21 00:00:00,2018-12-21 00:00:00,2024-01-03 08:00:00,2024-01-03 08:00:00,2020-09-03 14:00:00,2020-09-03 14:00:00,COVID-19 3 and 4,
334,ST-C-28a,113749,4829,27915,Tanks - Head Station,Completed,Slurry Tks HS - Roll Tkat Vendor's Shop,2019-01-11 00:00:00,2022-09-28 16:00:00,2019-01-11 00:00:00,2021-10-21 00:00:00,7128.0000000000,.000000,5200.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-01-11 00:00:00,2021-10-21 00:00:00,2024-01-23 16:00:00,2024-01-23 16:00:00,2020-09-03 14:00:00,2020-09-03 14:00:00,COVID-19 3 and 4,
335,ST-C-36a,113750,4829,27915,Tanks - Head Station,Completed,Slurry Tks HS - All Rolled Plates on Site,2019-07-23 00:00:00,2019-07-23 00:00:00,2019-07-23 00:00:00,2019-07-23 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2019-07-23 00:00:00,2019-07-23 00:00:00,2024-01-23 16:00:00,2024-01-23 16:00:00,2021-11-17 12:00:00,2021-11-17 12:00:00,COVID-19 3 and 4,
336,ST-C-21a,113751,4829,27915,Tanks - Head Station,Completed,Slurry Tks HS - Purchase Tks Raw Material,2018-11-09 00:00:00,2018-12-21 00:00:00,2018-11-09 00:00:00,2018-12-21 00:00:00,232.0000000000,.000000,232.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-11-09 00:00:00,2018-12-21 00:00:00,2024-01-03 08:00:00,2024-01-03 08:00:00,2020-09-03 14:00:00,2020-09-03 14:00:00,COVID-19 3 and 4,
337,ST-C-26b,113752,4829,27907,Beni Amir,Completed,Slurry Tks BA - Steel Plates Received at Vendor's Shop,2019-06-26 00:00:00,2019-06-26 00:00:00,2019-06-26 00:00:00,2019-06-26 00:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Finish Milestone,2019-06-26 00:00:00,2019-06-26 00:00:00,2024-03-08 16:00:00,2024-03-08 16:00:00,2021-05-31 14:36:00,2021-05-31 14:36:00,COVID-19 3 and 4,
338,ST-C-28b,113753,4829,27907,Beni Amir,In Progress,Slurry Tks BA - Roll Tk Plates at Vendor's Shop,2019-06-26 00:00:00,2023-01-03 16:00:00,2019-06-26 00:00:00,2024-05-08 16:00:00,6760.0000000000,320.000000,9456.0000000000,100.0000000000,,.000000,.000000,,,-5617.400000,.0000000000,Task Dependent,2019-06-26 00:00:00,,2024-03-11 08:00:00,2024-05-08 16:00:00,2021-05-31 14:36:00,2021-07-28 14:36:00,COVID-19 3 and 4,
339,ST-C-36b,113754,4829,27907,Beni Amir,Not Started,Slurry Tks BA - All Rolled Plates on Site,2023-01-03 16:00:00,2023-01-03 16:00:00,2024-05-08 16:00:00,2024-05-08 16:00:00,.0000000000,.000000,.0000000000,100.0000000000,,.000000,.000000,,,-5617.400000,.0000000000,Finish Milestone,,,2024-05-08 16:00:00,2024-05-08 16:00:00,2021-07-28 14:36:00,2021-07-28 14:36:00,COVID-19 3 and 4,
340,ST-C-780,113755,4829,27907,Beni Amir,Not Started,Slurry Tks BA - Piping Material & Spool Fabrication,2023-01-03 10:00:00,2023-03-29 10:00:00,2024-05-08 10:00:00,2024-08-06 10:00:00,480.0000000000,480.000000,480.0000000000,100.0000000000,,.000000,.000000,,,-5837.000000,.0000000000,Task Dependent,,,2024-05-08 10:00:00,2024-08-06 10:00:00,2021-06-16 13:00:00,2021-09-15 13:00:00,COVID-19 3 and 4,
341,ST-C-21b,113756,4829,27907,Beni Amir,Completed,Slurry Tks BA - Purchase Tks Raw Material,2019-03-15 00:00:00,2019-04-17 09:00:00,2019-03-15 00:00:00,2019-04-17 09:00:00,185.0000000000,.000000,185.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2019-03-15 00:00:00,2019-04-17 09:00:00,2024-03-08 16:00:00,2024-03-08 16:00:00,2020-07-06 08:12:00,2020-07-06 08:12:00,COVID-19 3 and 4,
342,ST-F-740,113757,4829,27899,Daoui,Completed,Slurry Tks DO - Piping Material & Spool Fabrication,2018-06-15 00:00:00,2018-12-18 00:00:00,2018-06-15 00:00:00,2018-12-18 00:00:00,984.0000000000,.000000,984.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-06-15 00:00:00,2018-12-18 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2022-03-14 16:00:00,2022-03-14 16:00:00,COVID-19 3 and 4,
343,ST-F-700,113758,4829,27899,Daoui,Completed,Slurry Tks DO - Purchase Raw Materials,2018-06-04 00:00:00,2018-07-12 00:00:00,2018-06-04 00:00:00,2018-07-12 00:00:00,208.0000000000,.000000,208.0000000000,100.0000000000,,.000000,.000000,,,,.0000000000,Task Dependent,2018-06-04 00:00:00,2018-07-12 00:00:00,2024-01-02 16:00:00,2024-01-02 16:00:00,2021-12-24 14:00:00,2021-12-24 14:00:00,COVID-19 3 and 4,
