,HierarchyPathID,CostObjectID,CostObjectName,OriginalGrossMargin,ActualGrossMargin,EACCostMargin,ClientPostedHours,ClientPostedCost,CostObjectHierarchyLevel,ProjectStartDate,ProjectEndDate,TimePeriod
1262,P2.FE,FE,FIELD ENGR,0,0,0,0,0,1,,,2024-03
1263,P4.FE,FE,FIELD ENGR,0,0,0,0,0,1,,,2024-03
1264,P5.FE,FE,FIELD ENGR,0,0,0,0,0,1,,,2024-03
1265,P6.FE,FE,FIELD ENGR,0,0,0,0,0,1,,,2024-03
1266,P2.FP,FP,FIRE PROTECTION,0,0,0,0,0,1,,,2024-03
1267,P4.FP,FP,FIRE PROTECTION,0,0,0,0,0,1,,,2024-03
1268,P5.FP,FP,FIRE PROTECTION,0,0,0,0,0,1,,,2024-03
1269,P6.FP,FP,FIRE PROTECTION,0,0,0,0,0,1,,,2024-03
1270,Q31220.G,G,[New],0,0,0,0,0,1,2021-04-01,2023-12-29,2024-03
1271,QW2235.P1,P1,Water Emergency Program C + F,127507114,133273659,141189052,0,2960998543,1,2022-05-29,2024-06-30,2024-03
1272,QW212X.P1,P1,Desalination SAFI Phase 1 ISBL  _Topo Bathy,7840,0,7840,0,164640,1,2022-04-01,2022-08-26,2024-03
1273,Q82060.P1,P1,Central axis - PAP - Structural steel,4759645,0,4759645,0,84087065,1,2022-08-22,2023-08-22,2024-03
1274,Q82040.P1,P1,Central axis  Louta Washplant SS,6894156,828542,6894156,0,121796777,1,2022-09-30,2027-02-07,2024-03
1275,Q82070.P1,P1,Central axis - SAP - Structural steel,5168631,0,5168631,0,91312479,1,2022-08-22,2024-06-10,2024-03
1276,Q82050.P1,P1,Central Axis-Benguerir extension-SS,6721591,33823,6721591,0,118748109,1,2022-08-26,2025-12-01,2024-03
1277,Q82030.P1,P1,Central axis - piperack & Infrast -SS,19713443,14534909,19713443,0,348270820,1,2022-11-01,2024-08-30,2024-03
1278,Q82020.P1,P1,Central Axis - TSP (Cost plus fees ),48817728,0,48817728,0,862446866,1,2022-09-01,2024-09-20,2024-03
1279,Q66370.P1,P1,PFC - LPH INFRA - CONTROLE DES TRAVAUX,1311193,402539,0,0,23164411,1,2022-09-20,2023-12-31,2024-03
1280,Q66340.P1,P1,PFC - SAP - Cost Plus Fee Packages,2175127,1858411,2247086,0,38427243,1,2022-05-28,2026-02-09,2024-03
1281,Q82220.P1,P1,Cost + Fee,100232,95320,100232,0,1770761,1,2022-09-22,2022-10-22,2024-03
1282,QB2232.P1,P1,UM6P Rabat Phase 3 -GEO : LPEE-,89148,0,89148,0,1574951,1,2022-11-01,2024-10-31,2024-03
1283,QE2258.P1,P1,General,91263,75748,91263,0,1612313,1,2022-07-01,2022-11-30,2024-03
1284,QE2255.P1,P1,HV/MV Substation PJ52- CEGELEC & UMGC,6417953,2150215,6417953,0,113383844,1,2023-02-28,2024-04-23,2024-03
1285,Q82180.P1,P1,Central Axis-MPH-SAFI CORRIDOR-SULFUR PIPELINE CONCEPTUAL,96890,0,96890,0,1711731,1,2023-06-01,2024-06-29,2024-03
1286,Q82260.P1,P1,Central Axis-MPH réseau d'alimentation eau industrielle,880134,78327,880134,0,15549039,1,2022-11-01,2024-08-30,2024-03
1287,Q80131.P1,P1,Central Axis Prog,499332,287807,499332,0,8821528,1,2023-03-13,2023-08-15,2024-03
1288,QP2110.P1,P1,Non labor suffix,0,0,0,0,0,1,2022-05-02,2024-02-23,2024-03
1289,QE2304.P1,P1,General,804452,321781,804452,0,14211992,1,2023-05-01,2023-12-29,2024-03
1290,Q82150.P1,P1,BME Topographical Service,91678,0,91678,0,1619650,1,2022-09-01,2024-02-20,2024-03
1291,QW2310.P1,P1,WWTP MARRAKECH PACKAGES,30710396,0,30710396,0,542550323,1,2023-06-01,2023-08-31,2024-03
1292,Q66400.P1,P1,PFC PROGRAM MANAGEMENT C+F,110280,0,110280,0,1948280,1,2022-04-01,2025-09-30,2024-03
1293,Q66360.P1,P1,PFC - LPH PROCESS - Structural Steel,3609743,2812989,3609743,0,63772133,1,2022-06-13,2025-09-22,2024-03
1294,Q66320.P1,P1,PFC - TSP C+F,0,0,0,0,0,1,2022-05-01,2024-12-31,2024-03
1295,QW2245.P1,P1,Desal water pipeline S2GM – Packages,991136,850921,850921,0,17510068,1,2023-02-10,2023-12-30,2024-03
1296,Q82120.P1,P1,Cost plus fee,0,0,0,0,0,1,2023-05-23,2026-05-25,2024-03
1297,Q12550.P1,P1,Mining scoping Study FSA,0,0,0,0,0,1,2019-09-01,2020-10-30,2024-03
1298,A.P3,P3,[New],0,0,0,0,0,1,,,2024-03
1299,B.P3,P3,[New],0,0,0,0,0,1,,,2024-03
1300,G.P3,P3,[New],0,0,0,0,0,1,,,2024-03
1301,H.P3,P3,[New],0,0,0,0,0,1,,,2024-03
1302,U.P3,P3,[New],0,0,0,0,0,1,,,2024-03
1303,S.P3,P3,[New],0,0,0,0,0,1,,,2024-03
1304,Q54860.P5,P5,Define Phase,0,0,0,0,0,1,2021-08-01,2022-12-31,2024-03
1305,P3.PA,PA,Project Administration,0,0,0,0,0,1,,,2024-03
1306,P2.PA,PA,PROJECT ADMIN,0,0,0,0,0,1,,,2024-03
1307,P4.PA,PA,PROJECT ADMIN,0,0,0,0,0,1,,,2024-03
1308,P5.PA,PA,PROJECT ADMIN,0,0,0,0,0,1,,,2024-03
1309,P6.PA,PA,PROJECT ADMIN,0,0,0,0,0,1,,,2024-03
1310,P3.PC,PC,PROJECT CONTROL,0,0,0,0,0,1,,,2024-03
1311,P1.PC,PC,PROJECT CONTROL,0,0,0,0,0,1,,,2024-03
1312,P2.PC,PC,PROJECT CONTROLS,0,0,0,0,0,1,,,2024-03
1313,P4.PC,PC,PROJECT CONTROLS,0,0,0,0,0,1,,,2024-03
1314,P5.PC,PC,PROJECT CONTROLS,0,0,0,0,0,1,,,2024-03
1315,P6.PC,PC,PROJECT CONTROLS,0,0,0,0,0,1,,,2024-03
1316,P2.TF,TF,TECHNICAL FIELD SERVICES,0,0,0,0,0,1,,,2024-03
1317,P4.TF,TF,TECHNICAL FIELD SERVICES,0,0,0,0,0,1,,,2024-03
1318,P5.TF,TF,TECHNICAL FIELD SERVICES,0,0,0,0,0,1,,,2024-03
1319,P6.TF,TF,TECHNICAL FIELD SERVICES,0,0,0,0,0,1,,,2024-03
1320,P3.VD,VD,TELECOM DATA &amp; SECURITY,0,0,0,0,0,1,,,2024-03
1321,P1.VD,VD,TELECOM DATA &amp; SECURITY,0,0,0,0,0,1,,,2024-03
1322,P2.VD,VD,TELECOM DATA &amp; SECURITY,0,0,0,0,0,1,,,2024-03
1323,P4.VD,VD,TELECOM DATA &amp; SECURITY,0,0,0,0,0,1,,,2024-03
1324,P5.VD,VD,TELECOM DATA &amp; SECURITY,0,0,0,0,0,1,,,2024-03
1325,P6.VD,VD,TELECOM DATA &amp; SECURITY,0,0,0,0,0,1,,,2024-03
1326,WHH.WHH,WHH,Work Hour Apportionment,0,0,0,0,0,1,,,2024-03
1327,Q10091.Y,Y,[New],0,0,0,0,0,1,2022-04-01,2022-12-30,2024-03
1328,11.Y,Y,SUSPENSE,0,0,0,0,0,1,,,2024-03
1329,QW2225.01,01,Design,2150430,1084349,953164,11839,6749939,1,2022-11-28,2023-07-28,2024-02
1330,QE2259.01,01,General,2194256,1749632,2194252,10336,7340410,1,2023-02-02,2023-08-23,2024-02
1331,QB2304.01,01,Home Office Suffix 01,0,0,-18685,22878,7746845,1,2022-12-01,2023-12-31,2024-02
1332,QB2306.01,01,Home Office Suffix 01,0,0,-1908797,73797,22685396,1,2023-01-04,2024-05-31,2024-02
1333,QE2251.01,01,Mines Solar PV Construction,26363377,8397550,27215365,167899,110848768,1,2022-04-01,2024-03-29,2024-02
1334,QB2303.01,01,Home Office Suffix 01,0,0,-2448749,53548,19270311,1,2022-12-01,2024-02-29,2024-02
1335,QE2260.01,01,MPH Electrical project,4458204,2465680,2522394,23934,16595185,1,2022-10-03,2023-07-03,2024-02
1336,QW2302.01,01,WWTP JORF ADMIN AREA FEED&ITB,493524,510517,574101,1997,1462993,1,2023-04-03,2023-07-28,2024-02
1337,QW2212.01,01,Jorf Desalination Phase 2 Extension (Additional 10M m3),2191022,1776640,3394348,10738,9016202,1,2022-12-01,2023-03-31,2024-02
1338,Q80130.01,01,Program Overall Management,0,0,0,0,0,1,2022-04-01,2023-01-27,2024-02
1339,QE2220.01,01,Home Office Suffix 01,0,0,0,1367,1329679,1,2023-04-01,2023-06-30,2024-02
1340,QT2304.01,01,Sufix,0,0,128286,1982,1209550,1,2023-05-01,2023-07-31,2024-02
1341,QE2308.01,01,Green Methanol Green Urea  Nitric Study,213820,209616,196993,652,1377058,1,2023-04-01,2023-05-31,2024-02
1342,QE2307.01,01,Calcux CAPEX  Bilan Jorf  Azur Project,327099,145487,145487,1231,857990,1,2023-04-01,2023-06-30,2024-02
1343,QE2228.01,01,Home Office Suffix 01,301835,116990,289808,880,3129039,1,2023-02-01,2023-06-30,2024-02
1344,QE2311.01,01,EWF HSE Audit,0,0,-86919,360,401931,1,2023-04-25,2023-05-09,2024-02
1345,QE2262.01,01,Power Plant Integration  Contruction,3921653,922415,3921615,24342,14897865,1,2023-03-01,2024-09-27,2024-02
1346,QE2256.01,01,MPH POWER PLANT,1805805,1206425,1743250,6530,5712963,1,2023-03-31,2023-08-30,2024-02
1347,QW2308.01,01,WWTP EL MARSA,767558,1294236,1756195,2560,2365142,1,2023-05-29,2023-08-01,2024-02
1348,QW2124.01,01,"Adaptation and Phosphogypsum transport study JFC2, JFC4 & Line F",5943502,2694623,5851489,25134,16326686,1,2022-03-01,2024-09-10,2024-02
1349,QB2234.01,01,Suffix 01,110339,0,-44375142,530,293474,1,2022-08-01,2023-06-30,2024-02
1350,QE2255.01,01,HV/MV Substation PJ52,3020864,2336532,3704724,21980,13400843,1,2023-02-28,2024-04-23,2024-02
1351,QW2310.01,01,STEP MARRAKECH CONCEPTUAL BRIDGE,929809,902775,903789,3744,2704055,1,2023-06-01,2023-08-31,2024-02
1352,QE2261.01,01,Jorf Power Plant U220,8446180,3130416,8424128,81902,51932164,1,2023-08-15,2025-08-15,2024-02
1353,QE2313.01,01,Dveloppement Usine PhotoVoltaique,979853,3162718,12144265,3200,2695813,1,2023-06-07,2023-07-30,2024-02
1354,QW2303.01,01,Home Office Suffix 01,0,0,0,8773,4011643,1,2023-05-02,2023-12-31,2024-02
1355,QW2307.01,01,Home Office Suffix 01,0,0,0,3808,1302408,1,2023-05-03,2024-05-02,2024-02
1356,QT2302.01,01,Sufix,1493894,651697,1493899,5835,8984164,1,2023-06-01,2026-02-28,2024-02
1357,QE2304.01,01,General,0,0,0,5183,3482799,1,2023-05-01,2023-12-29,2024-02
1358,Q82250.01,01,"CA- Port Superstructure ""Bridge WO""",4874752,-5447185,0,24228,14354947,1,2023-06-01,2024-12-29,2024-02
1359,Q82170.01,01,BLM - Bridge WO,925342,230478,925342,4929,2961175,1,2023-06-01,2024-03-30,2024-02
1360,Q82180.01,01,CA MPH Safi - Bridge WO,1966703,704470,1966703,10730,5991969,1,2023-06-01,2024-06-29,2024-02
1361,QB2239.01,01,Home Office Suffix 01,0,0,-343780,6055,2715185,1,2022-08-01,2023-12-29,2024-02
1362,Q82020.01,01,Central Axis bridge - TSP,5183625,5183625,5183625,36953,22267242,1,2022-09-01,2024-09-20,2024-02
1363,Q82050.01,01,Bridge - Benguerir Beneficitation Expansion,4792446,4792446,4792446,26273,16101581,1,2022-08-26,2025-12-01,2024-02
1364,QW2306.01,01,Home Office Suffix 01,4235757,902090,4235768,15214,21891762,1,2023-04-01,2025-12-01,2024-02
1365,QB1970.01,01,UM6P T2 PMCM,0,0,-7018466,374731,129973873,1,2021-06-22,2022-07-31,2024-02
1366,QU9103.01,01,Kropz Elansfontein Ltd. Beneficiation Pilot Plant Testing,135190,832679,934232,450,488917,1,2019-11-11,2019-12-16,2024-02
1367,QI9101.01,01,HOME OFFICE LABOR,834521,1266286,834521,4901,3311736,1,2019-07-01,2020-12-31,2024-02
1368,Q57080.01,01,Home Office Suffix 01,0,0,0,38535,24009985,1,2019-09-06,2022-10-28,2024-02
1369,QB1980.01,01,Home Office Suffix 01,0,0,-76031,4068,1615984,1,2019-07-01,2021-12-31,2024-02
1370,QBI204.01,01,Home Office Suffix 01,0,0,0,58012,19220995,1,2020-01-01,2023-01-30,2024-02
1371,QI9900.01,01,Rwanda Bulk Blending: Construction,0,37345,0,8056,6000258,1,2019-07-01,2020-02-29,2024-02
1372,Q57170.01,01,Home Office Suffix 01,0,0,0,1440,787924,1,2020-07-07,2020-12-29,2024-02
1373,QT1920.01,01,Home Office Suffix 01,0,0,-6648,26244,12568967,1,2019-02-01,2020-07-31,2024-02
1374,QU9111.01,01,Nutrien White Springs Rare Earth Evaluation,79807,0,76626,286,421991,1,2020-09-21,2020-11-30,2024-02
1375,QU9108.01,01,Phosphoric Acid Pilot Plant,400575,0,447113,1374,1364720,1,2020-10-01,2020-12-18,2024-02
1376,QU9109.01,01,Maaden DAP FEED Package,0,0,-334727,9465,8714888,1,2020-08-08,2021-03-26,2024-02
1377,QW1981.01,01,Home Office Suffix 01,0,0,0,1012,2419423,1,2019-12-23,2021-03-18,2024-02
1378,QI9509.01,01,Home Office Suffix 01,0,0,4968462,197728,107126593,1,2023-02-11,2024-12-27,2024-02
1379,Q10330.01,01,[New],0,0,0,0,0,1,2018-05-01,2021-05-31,2024-02
1380,QC1910.01,01,Home Office Suffix 01,0,0,0,970,373395,1,2019-06-03,2019-07-31,2024-02
1381,QT1960.01,01,Home Office Suffix 01,0,0,11586,1155,360177,1,2019-09-02,2019-11-29,2024-02
1382,QU9112.01,01,Small Project Support,63575,0,62652,195,224807,1,2020-10-26,2021-12-31,2024-02
1383,QU9113.01,01,Ravensdown Co. SSP Air Study,153731,0,165734,335,543287,1,2020-11-09,2021-01-15,2024-02
1384,QU9114.01,01,Hexion Venus Construction Support,102733,0,124573,295,346451,1,2020-11-16,2021-03-31,2024-02
1385,QU9115.01,01,2020 Drafting Support,22224,0,22231,64,74911,1,2020-10-24,2020-12-31,2024-02
1386,QU9119.01,01,Mosaic Ammonia Bullet Recommissioning DE,241831,0,345175,913,1056474,1,2020-12-07,2021-01-31,2024-02
1387,Q57180.01,01,Home Office Suffix 01,0,0,0,10194,3409044,1,2020-06-05,2021-01-29,2024-02
1388,Q57160.01,01,Home Office Suffix 01,0,0,0,976,375391,1,2020-11-06,2021-01-29,2024-02
1389,QT2170.01,01,Home Office Suffix 01,0,0,0,3894,1732557,1,2019-12-24,2021-08-30,2024-02
1390,QU9122.01,01,IFFCO Basic Eng for Rock Pre-Classification Sys in PAP,0,0,0,1453,1265271,1,2021-01-25,2021-04-30,2024-02
1391,QU9117.01,01,EuroChem Phosphoric Acid Pilot Plant Testing,0,0,-180908,2013,1671649,1,2020-12-07,2021-03-12,2024-02
1392,QU9116.01,01,Mosaic Slurry Reroute,0,0,0,172,150400,1,2020-11-09,2020-12-18,2024-02
1393,QU9121.01,01,Maaden DAP PDP Package,0,0,-26082,748,4386897,1,2020-12-07,2021-04-30,2024-02
1394,QS9313.01,01,Senegal Bulk Blending: Basic & Detail Engg,2547415,2188970,2547415,12379,6874927,1,2020-03-15,2020-07-30,2024-02
1395,QU9123.01,01,Hexion 2021 Drafting Support,69370,0,61067,194,234107,1,2021-01-01,2021-12-31,2024-02
1396,QW2002.01,01,Home Office Suffix 01,0,-73565,-106825,4690,1824013,1,2020-08-10,2022-06-30,2024-02
1397,QW2003.01,01,Home Office Suffix 01,0,-18756,1010809,3486,1388650,1,2020-08-10,2022-06-30,2024-02
1398,QW2101.01,01,Home Office Suffix 01,0,-539415,-713764,3971,1273480,1,2021-02-04,2022-03-31,2024-02
1399,QT2141.01,01,Home Office Suffix 01,0,0,0,4160,1784024,1,2021-01-01,2021-12-31,2024-02
1400,QT2140.01,01,Home Office Suffix 01,0,0,209748,3398,1582625,1,2021-01-01,2021-12-31,2024-02
1401,QU9125.01,01,Hexion R-03 Coil Automation DE,19515,0,16108,77,90974,1,2021-03-08,2021-04-30,2024-02
1402,QW2102.01,01,Home Office Suffix 01,0,0,-21324,2104,634520,1,2021-03-15,2021-10-29,2024-02
1403,Q82130.01,01,Central Axis-  Louta Mine (Bridge),1295484,1295484,1295484,8537,4807361,1,2022-08-15,2026-11-16,2024-02
1404,Q82150.01,01,Central Axis Bridge - Benguerir Mine Expansion,1588222,1588222,1588222,9361,5344020,1,2022-09-01,2024-02-20,2024-02
1405,Q82260.01,01,Central Axis- MPH Master plan (Bridge),3791860,3791859,3791860,23342,12345884,1,2022-11-01,2024-08-30,2024-02
1406,Q82090.01,01,Central Axis- Drying Plant (Bridge),1143092,1143092,1143092,5113,3328427,1,2022-11-01,2027-03-29,2024-02
1407,Q82080.01,01,Central Axis- MS (Bridge),1297695,1297695,1297695,6667,5699944,1,2022-12-01,2024-05-30,2024-02
1408,QB2316.01,01,HOME OFFICE SUFFIX,-10734273,1487136,0,0,0,1,2023-03-01,2023-12-31,2024-02
1409,QB2320.01,01,Sufix,0,0,-625039,11683,4095602,1,2023-06-01,2023-12-01,2024-02
1410,QT2307.01,01,Sufix,0,0,-96474,11710,7163433,1,2023-09-18,2025-03-17,2024-02
1411,Q82040.01,01,Central Axis- Louta Beneficiation (Bridge),1701836,1701836,1701836,11336,6253523,1,2022-09-30,2027-02-07,2024-02
1412,Q82220.01,01,Bridge,7659613,7839612,7659613,62038,32870423,1,2022-09-22,2022-10-22,2024-02
1413,Q82280.01,01,Central Axis- Louta Utilities (Bridge),189093,189093,189093,1260,694837,1,2022-10-15,2026-12-16,2024-02
1414,Q82190.01,01,"Safi Existing Site - ""Bridge WO""",2754725,2754725,2754725,14759,8111678,1,2022-06-01,2025-12-31,2024-02
1415,QE2320.01,01,Green Ammonia Plant 200KT/Y,1213249,806857,1213252,5350,5133042,1,2023-09-15,2023-12-15,2024-02
1416,QW2312.01,01,Home Office Suffix 01,115520,47915,115521,340,848957,1,2023-08-01,2026-10-30,2024-02
1417,QE2319.01,01,Constrcution d'un nouveau poste 132kV à la  plateforme traitement,1757782,543266,1818189,7912,5829582,1,2023-09-04,2024-03-01,2024-02
1418,QB2321.01,01,Sufix,2923984,1036586,2801737,19172,9994782,1,2023-06-01,2023-12-31,2024-02
1419,QW2313.01,01,Home Office Suffix 01,98849,85098,98849,588,618740,1,2023-11-01,2024-01-31,2024-02
1420,QB2327.01,01,Sufix,0,0,0,4109,1791079,1,2023-07-28,2024-01-31,2024-02
1421,QW2252.01,01,GENERAL,0,541204,11041730,0,0,1,2022-05-02,2023-12-29,2024-02
1422,QB2319.01,01,Sufix,976030,0,151259,5241,2741277,1,2023-03-01,2023-11-30,2024-02
1423,QW2304.01,01,New Jorf Intake,0,0,0,2866,7082984,1,2023-09-19,2024-04-30,2024-02
1424,QB2313.01,01,Home Office Suffix 01,0,0,0,7382,2762934,1,2022-08-01,2024-04-26,2024-02
1425,QB2326.01,01,Home Office Suffix 01,5882711,377793,130,43621,19178244,1,2023-09-01,2024-09-30,2024-02
1426,QT2305.01,01,Home Office Suffix 01,0,0,56541,1244,387271,1,2023-07-31,2024-06-14,2024-02
1427,QB2323.01,01,Home Office Suffix 01,2854773,0,2854787,19032,8205180,1,2023-07-31,2024-06-14,2024-02
1428,QTEST001.01,01,Work Order 1,9000,600,19500,3000,36000,1,2023-12-18,2024-12-27,2024-02
1429,QB2401.01,01,Sufix,0,0,-230385,19483,6175798,1,2023-10-01,2024-12-31,2024-02
1430,QB2522.01,01,Sufix,2520945,0,2520834,16226,7283265,1,2023-08-01,2024-04-01,2024-02
1431,QB2310.01,01,Sufix,315729,105926,266262,2014,1222040,1,2023-07-01,2023-09-01,2024-02
1432,QW2251.01,01,GENERAL,0,696589,2056920,0,0,1,2023-07-03,2024-06-03,2024-02
1433,QE2310.01,01,MPH - Benguerir Electrical,150223,100654,295097,1571,985435,1,2023-10-02,2024-02-02,2024-02
1434,QB2317.01,01,Sufix,1557709,504136,1557709,8208,4447121,1,2023-10-01,2024-03-31,2024-02
1435,QB2329.01,01,Home Office Suffix 01,0,0,0,0,0,1,2023-10-01,2024-01-31,2024-02
1436,QW2328.01,01,Home Office Suffix 01,0,0,0,2680,1624458,1,2023-10-01,2024-04-30,2024-02
1437,QW2322.01,01,Home Office Suffix 01,1462782,126101,1462782,7472,6401403,1,2023-08-01,2024-01-31,2024-02
1438,QW2309.01,01,SAFI NEW SWI–ITB/TBE & Procurement cycle,2052865,354078,1720753,4840,6434369,1,2023-12-01,2024-05-31,2024-02
1439,QW2323.01,01,Home Office Suffix 01,377279,0,0,0,1029984,1,2024-01-01,2024-06-30,2024-02
1440,QI9509.02,02,Home Office Suffix 02,0,0,-1454267,9133,3329405,1,2023-02-11,2024-12-27,2024-02
1441,Q40070.11,11,Home Office Suffix 11,1390109,150027,157624,1648,7364364,1,2020-01-01,2021-07-31,2024-02
1442,Q40180.11,11,Home Office Suffix 11,12900516,0,6853018,10368,66680000,1,2020-03-01,2021-03-26,2024-02
1443,Q31100.11,11,Home Office Suffix 11,513873,290765,513873,2244,1327578,1,2020-05-01,2020-10-01,2024-02
1444,Q54550.11,11,Home Office Suffix 11,15683038,12354482,13363386,40805,41638495,1,2011-11-14,2022-06-30,2024-02
1445,Q54640.11,11,Home Office Suffix 11,9618884,24362304,9263354,26563,26878079,1,2022-11-16,2012-03-03,2024-02
1446,Q11790.11,11,GID Suffix 11,2324105,1630171,1630171,9972,8895989,1,2020-01-25,2020-10-30,2024-02
1447,Q11830.11,11,GID Suffix 11,1664027,1507931,852819,10621,4926944,1,2020-02-17,2020-08-14,2024-02
1448,Q54650.11,11,Home Office Suffix 11,26719469,31068074,11990313,54663,60042415,1,2011-02-11,2024-12-31,2024-02
1449,Q60200.11,11,Mine Benguerir,1060923,4962902,4962902,5286,2920474,1,2018-08-01,2023-12-31,2024-02
1450,Q91031.11,11,CENTRALE SOLAIRE DE KORHOGO – COTE D’IVOIRE,-1,0,-1,1000,777674,1,2020-04-29,2021-03-29,2024-02
1451,Q31110.11,11,"Feasibility, Concept & Basic Engineering",4893012,2324627,4893012,23915,15120715,1,2019-09-28,2020-06-26,2024-02
1452,Q54620.11,11,Home Office Suffix 11,28564393,48429108,25932742,65912,65761122,1,2019-09-01,2021-12-31,2024-02
1453,Q54630.11,11,Home Office Suffix 11,20185527,33559491,-840483,48433,46664979,1,2023-01-02,2024-10-31,2024-02
1454,Q36600.11,11,"Conceptual, Basic , Detailed",0,0,159161,10166,21857017,1,2019-02-11,2020-04-30,2024-02
1455,Q37110.11,11,Home office Suffix 11,1356604,2250332,2195482,5505,4273303,1,2019-03-01,2020-09-04,2024-02
1456,Q91170.11,11,Home Office Suffix 11,0,-240,-649656,22524,16929462,1,2016-06-10,2021-02-28,2024-02
1457,Q98000.11,11,MCA Benin,-11602954,-25599335,-23080766,47662,70292931,1,2018-04-01,2022-06-01,2024-02
1458,Q32220.11,11,Monitoring and supervision of energy performance,492936,-1333077,481836,2504,1879480,1,2020-12-20,2020-08-01,2024-02
1459,Q35580.11,11,Conceptual,0,0,0,3154,2523832,1,2019-01-01,2020-02-28,2024-02
1460,Q11710.11,11,JFC1 Maintenance Excellence,0,0,-13372466,392475,261394980,1,2019-09-28,2024-09-27,2024-02
1461,Q12510.11,11,Phase 1 & 2,2547340,1839493,2547340,10830,7151613,1,2018-11-30,2019-04-30,2024-02
1462,Q54690.11,11,Home Office Suffix 11,0,0,-305325,21411,9226253,1,2017-11-01,2021-12-31,2024-02
1463,Q54490.11,11,Home Office Suffix 11,3455356,470692,3455356,19458,9149774,1,2022-01-03,2023-03-08,2024-02
1464,QT1750.11,11,Home Office Suffix 11,0,0,160812,1600,1210999,1,2018-06-06,2019-03-30,2024-02
1465,Q55180.11,11,Home Office Suffix 11,0,0,-1365993,48751,31699854,1,2018-09-01,2021-02-28,2024-02
1466,QWA500.11,11,Home Office Suffix 11,0,21798,-1050567,3532,1569253,1,2020-04-01,2021-01-29,2024-02
1467,Q35600.11,11,Home Office Suffix 11,909983,951314,928725,4198,4186631,1,2020-03-22,2020-10-31,2024-02
1468,Q11760.11,11,"Support technique MRO et Achat pour JFC-1 3 & JFC-V, Jorf Lasfar",2616711,843090,840969,15088,7094937,1,2019-08-01,2020-07-31,2024-02
1469,Q11770.11,11,"Lavage de gaz, Safi",3128101,2437299,3128236,22276,8647015,1,2019-09-01,2020-06-30,2024-02
1470,Q11920.11,11,Marsa Maroc Maintenance & Reliability Assessment,0,0,0,841,406210,1,2020-07-22,2020-09-04,2024-02
1471,Q54610.11,11,Home Office Suffix 11,30750436,26776663,172648335,64817,69394338,1,2019-09-01,2021-02-26,2024-02
1472,QBB171.11,11,Home Office Suffix 11,0,4063226,-332780,16018,9867131,1,2017-11-06,2018-11-27,2024-02
1473,Q32330.11,11,Home Office Suffix 21,2527142,3169059,4380014,8047,7359641,1,2020-07-13,2020-12-14,2024-02
1474,Q75030.11,11,Mzinda / Youssoufia Stockyard,12132917,11953833,17646506,43404,30545350,1,2021-09-01,2024-09-30,2024-02
1475,Q12690.11,11,Home Office Suffix 11,0,0,0,5940,2589860,1,2020-08-10,2021-04-09,2024-02
1476,Q37040.11,11,Feasibility,206746,212812,206746,610,1283129,1,2020-03-02,2020-06-08,2024-02
1477,Q40210.11,11,Kasbah,0,0,0,1399,1338467,1,2020-11-11,2020-12-31,2024-02
1478,Q12390.11,11,Home Office Suffix 11,4556270,11827835,11823902,20520,13794807,1,2018-05-01,2019-09-30,2024-02
1479,Q12331.11,11,Home office Suffix 11,475319,554801,560664,1018,1989032,1,2020-03-01,2021-10-29,2024-02
1480,QBC190.11,11,Home Office Suffix 11,0,0,10593,2262,912877,1,2019-03-01,2020-06-30,2024-02
1481,Q36110.11,11,Hybrid Green Ammonia with Sulfuric Acid Prod,0,0,0,3168,4233907,1,2020-10-01,2021-02-01,2024-02
1482,Q12541.11,11,Home Office Suffix 11,316810,372235,316810,1736,1811747,1,2020-09-01,2021-02-28,2024-02
1483,Q32360.11,11,ELECTROTHERMAL STUDY,0,0,0,1642,1649592,1,2021-01-01,2021-04-01,2024-02
1484,Q12280.11,11,Home Office Suffix 11,891414,888982,891412,5246,3363999,1,2020-11-01,2021-10-30,2024-02
1485,Q40250.11,11,Accompagnement pour le développement des modèles et de design,406866,-784633,-784633,294,730000,1,2020-12-10,2022-02-05,2024-02
1486,Q92151.11,11,Home Office Suffix 11,160713,0,160713,815,2650440,1,2020-12-22,2021-03-31,2024-02
1487,Q54780.11,11,Home Office Suffix 11,0,0,5268381,103276,40292551,1,2021-01-01,2021-01-29,2024-02
1488,Q11930.11,11,BLOC 6 MAINTENANCE EXCELLENCE,0,0,0,69432,66804965,1,2021-03-01,2022-02-28,2024-02
1489,Q40300.11,11,OCP EXPLOI TDO Vague 4 – Khouribga,0,0,-21518,4826,3033175,1,2021-01-25,2021-07-02,2024-02
1490,Q40310.11,11,OCP EXPLOI TDO Vague 4 – Jorf Lasfar,4673347,0,-209750,3922,7631625,1,2021-02-08,2021-07-02,2024-02
1491,Q17040.11,11,Home Office Suffix 11,592432,0,-1019806,2718,2600000,1,2020-12-01,2021-04-30,2024-02
1492,Q40290.11,11,Home Office Suffix 11,0,0,40000,745,661981,1,2021-02-01,2021-03-31,2024-02
1493,Q10221.11,11,"Quality monitoring of the procurement process, contracting and payment DI",493193,341623,425844,1800,1253354,1,2020-09-01,2021-01-29,2024-02
